video_id,duration_sec,has_audio,has_video
P04_116_192,0.8400000000000318,True,True
P04_116_193,2.7000000000000455,True,True
P04_116_194,2.4599999999999227,True,True
P04_116_195,0.9099999999999682,True,True
P04_116_196,0.5399999999999636,True,True
P04_116_197,1.1600000000000819,True,True
P04_116_198,0.8099999999999454,True,True
P04_116_199,0.6899999999999409,True,True
P04_116_2,2.61,True,True
P04_116_20,1.3300000000000018,True,True
P04_116_200,1.7099999999999227,True,True
P04_116_201,5.419999999999959,True,True
P04_116_202,1.17999999999995,True,True
P04_116_203,0.8199999999999363,True,True
P04_116_204,0.38999999999998636,True,True
P04_116_205,0.5,True,True
P04_116_206,0.6000000000000227,True,True
P04_116_207,1.7300000000000182,True,True
P04_116_208,2.5,True,True
P04_116_209,0.6999999999999318,True,True
P04_116_21,0.6300000000000026,True,True
P04_116_210,0.75,True,True
P04_116_211,1.25,True,True
P04_116_212,1.0299999999999727,True,True
P04_116_213,1.1999999999999318,True,True
P04_116_214,2.1499999999999773,True,True
P04_116_215,1.25,True,True
P04_116_216,0.9700000000000273,True,True
P04_116_217,0.5799999999999272,True,True
P04_116_218,1.3000000000000682,True,True
P04_116_219,0.7400000000000091,True,True
P04_116_22,1.0199999999999996,True,True
P04_116_220,0.9599999999999227,True,True
P04_116_221,7.860000000000014,True,True
P04_116_222,2.6100000000000136,True,True
P04_116_23,1.7200000000000024,True,True
P04_116_24,1.2100000000000009,True,True
P04_116_25,1.5,True,True
P04_116_26,0.75,True,True
P04_116_27,0.5500000000000043,True,True
P04_116_28,0.8200000000000003,True,True
P04_116_29,1.9099999999999966,True,True
P04_116_3,2.3899999999999997,True,True
P04_116_30,1.7299999999999969,True,True
P04_116_31,2.299999999999997,True,True
P04_116_32,0.30000000000000426,True,True
P04_116_33,2.3699999999999974,True,True
P04_116_34,0.8800000000000026,True,True
P04_116_35,1.0499999999999972,True,True
P04_116_36,1.6200000000000045,True,True
P04_116_37,1.1499999999999986,True,True
P04_116_38,8.449999999999996,True,True
P04_116_39,3.3100000000000023,True,True
P04_116_4,2.1799999999999997,True,True
P04_116_40,5.179999999999993,True,True
P04_116_41,1.980000000000004,True,True
P04_116_42,3.780000000000001,True,True
P04_116_43,1.4899999999999949,True,True
P04_116_44,3.5799999999999983,True,True
P04_116_45,2.569999999999993,True,True
P04_116_46,1.9300000000000068,True,True
P04_116_47,2.6200000000000045,True,True
P04_116_48,5.170000000000016,True,True
P04_116_49,15.939999999999998,True,True
P04_116_5,0.7399999999999993,True,True
P04_116_50,0.9900000000000091,True,True
P04_116_51,10.980000000000004,True,True
P04_116_52,10.289999999999992,True,True
P04_116_53,2.759999999999991,True,True
P04_116_54,2.0799999999999983,True,True
P04_116_55,0.5300000000000011,True,True
P04_116_56,0.710000000000008,True,True
P04_116_57,0.9299999999999926,True,True
P04_116_58,1.0,True,True
P04_116_59,1.0600000000000023,True,True
P04_116_6,2.6099999999999994,True,True
P04_116_60,0.6300000000000097,True,True
P04_116_61,1.009999999999991,True,True
P04_116_62,0.7999999999999972,True,True
P04_116_63,0.8300000000000125,True,True
P04_116_64,2.1999999999999886,True,True
P04_116_65,0.8799999999999955,True,True
P04_116_66,1.0400000000000205,True,True
P04_116_67,0.9200000000000159,True,True
P04_116_68,1.0999999999999943,True,True
P04_116_69,2.180000000000007,True,True
P04_116_7,1.8000000000000007,True,True
P04_116_70,1.3100000000000023,True,True
P04_116_71,3.5,True,True
P04_116_72,1.0900000000000034,True,True
P04_116_73,2.1599999999999966,True,True
P04_116_74,3.1200000000000045,True,True
P04_116_75,4.75,True,True
P04_116_76,10.980000000000018,True,True
P04_116_77,1.7399999999999807,True,True
P04_116_78,1.5999999999999943,True,True
P04_116_79,5.439999999999998,True,True
P04_116_8,1.3500000000000014,True,True
P04_116_80,4.930000000000007,True,True
P04_116_81,1.5100000000000193,True,True
P04_116_82,2.329999999999984,True,True
P04_116_83,0.9299999999999784,True,True
P04_116_84,2.969999999999999,True,True
P04_116_85,1.539999999999992,True,True
P04_116_86,21.25,True,True
P04_116_87,18.849999999999994,True,True
P04_116_88,4.009999999999991,True,True
P04_116_89,0.9399999999999977,True,True
P04_116_9,0.5500000000000007,True,True
P04_116_90,4.140000000000015,True,True
P04_116_91,0.75,True,True
P04_116_92,10.939999999999998,True,True
P04_116_93,4.019999999999982,True,True
P04_116_94,3.630000000000024,True,True
P04_116_95,0.5999999999999943,True,True
P04_116_96,0.6900000000000261,True,True
P04_116_97,1.1200000000000045,True,True
P04_116_98,2.069999999999993,True,True
P04_116_99,1.4300000000000068,True,True
P04_117_0,0.79,True,True
P04_117_1,0.55,True,True
P04_117_10,1.2399999999999984,True,True
P04_117_100,5.449999999999989,True,True
P04_117_101,1.1899999999999977,True,True
P04_117_102,1.0999999999999943,True,True
P04_117_103,5.400000000000006,True,True
P04_117_104,2.7600000000000193,True,True
P04_117_105,1.039999999999992,True,True
P04_117_106,0.75,True,True
P04_117_107,11.140000000000015,True,True
P04_117_108,3.4000000000000057,True,True
P04_117_109,0.9799999999999898,True,True
P04_117_11,1.9899999999999984,True,True
P04_117_110,0.75,True,True
P04_117_111,1.1500000000000057,True,True
P04_117_112,0.75,True,True
P04_117_113,0.8000000000000114,True,True
P04_117_114,0.5500000000000114,True,True
P04_117_115,3.0500000000000114,True,True
P04_117_116,2.8499999999999943,True,True
P04_117_117,2.5,True,True
P04_117_118,0.75,True,True
P04_117_119,1.7500000000000284,True,True
P04_117_12,1.6799999999999997,True,True
P04_117_120,0.8100000000000023,True,True
P04_117_121,2.259999999999991,True,True
P04_117_122,1.5699999999999932,True,True
P04_117_123,1.5699999999999932,True,True
P04_117_124,1.25,True,True
P04_117_125,1.75,True,True
P04_117_126,1.910000000000025,True,True
P04_117_127,2.670000000000016,True,True
P04_117_128,1.1100000000000136,True,True
P04_117_129,0.5199999999999818,True,True
P04_117_13,2.559999999999995,True,True
P04_117_130,1.5699999999999932,True,True
P04_117_131,0.9099999999999682,True,True
P04_117_132,3.329999999999984,True,True
P04_117_133,0.7900000000000205,True,True
P04_117_134,2.6100000000000136,True,True
P04_117_135,1.3199999999999932,True,True
P04_117_136,1.4600000000000364,True,True
P04_117_137,1.4499999999999886,True,True
P04_117_138,1.1100000000000136,True,True
P04_117_139,0.7899999999999636,True,True
P04_117_14,0.8599999999999994,True,True
P04_117_140,2.099999999999966,True,True
P04_117_141,0.7000000000000455,True,True
P04_117_142,3.3500000000000227,True,True
P04_117_143,1.3500000000000227,True,True
P04_117_144,0.5299999999999727,True,True
P04_117_145,0.8899999999999864,True,True
P04_117_146,1.5399999999999636,True,True
P04_117_147,11.610000000000014,True,True
P04_117_148,2.8100000000000023,True,True
P04_117_149,0.8799999999999955,True,True
P04_117_15,1.240000000000002,True,True
P04_117_150,0.9599999999999795,True,True
P04_117_151,1.7199999999999704,True,True
P04_117_152,3.2299999999999613,True,True
P04_117_153,1.0600000000000023,True,True
P04_117_154,0.5,True,True
P04_117_155,2.7800000000000296,True,True
P04_117_156,1.580000000000041,True,True
P04_117_157,1.1200000000000045,True,True
P04_117_158,2.930000000000007,True,True
P04_117_159,3.5499999999999545,True,True
P04_117_16,0.7100000000000009,True,True
P04_117_160,0.8000000000000114,True,True
P04_117_161,1.4399999999999977,True,True
P04_117_162,0.40999999999996817,True,True
P04_117_163,0.36000000000001364,True,True
P04_117_164,0.9000000000000341,True,True
P04_117_165,0.6500000000000341,True,True
P04_117_166,2.8999999999999773,True,True
P04_117_167,0.9799999999999613,True,True
P04_117_17,0.6099999999999994,True,True
P04_117_18,4.200000000000003,True,True
P04_117_19,22.83,True,True
P04_117_2,0.5,True,True
P04_117_20,0.5200000000000031,True,True
P04_117_21,2.4499999999999957,True,True
P04_117_22,1.2299999999999969,True,True
P04_117_23,1.5300000000000011,True,True
P04_117_24,3.3499999999999943,True,True
P04_117_25,1.2299999999999898,True,True
P04_117_26,1.6499999999999915,True,True
P04_117_27,5.269999999999996,True,True
P04_117_28,0.8799999999999955,True,True
P04_117_29,1.1099999999999994,True,True
P04_117_3,0.98,True,True
P04_117_30,1.0,True,True
P04_117_31,1.8400000000000034,True,True
P04_117_32,1.0600000000000023,True,True
P04_117_33,1.0,True,True
P04_117_34,0.45000000000000284,True,True
P04_117_35,0.29999999999999716,True,True
P04_117_36,0.45000000000000284,True,True
P04_117_37,4.25,True,True
P04_117_38,0.27000000000001023,True,True
P04_117_39,0.35999999999999943,True,True
P04_117_4,0.56,True,True
P04_117_40,0.9000000000000057,True,True
P04_117_41,0.5700000000000074,True,True
P04_117_42,3.6200000000000045,True,True
P04_117_43,1.1800000000000068,True,True
P04_117_44,0.539999999999992,True,True
P04_117_45,0.4199999999999875,True,True
P04_117_46,30.679999999999993,True,True
P04_117_47,14.019999999999996,True,True
P04_117_48,7.849999999999994,True,True
P04_117_49,0.7000000000000028,True,True
P04_117_5,8.51,True,True
P04_117_50,0.9000000000000057,True,True
P04_117_51,1.5,True,True
P04_117_52,0.8900000000000148,True,True
P04_117_53,0.539999999999992,True,True
P04_117_54,0.45999999999997954,True,True
P04_117_55,0.44999999999998863,True,True
P04_117_56,1.920000000000016,True,True
P04_117_57,0.36000000000001364,True,True
P04_117_58,2.3100000000000023,True,True
P04_117_59,0.6200000000000045,True,True
P04_117_6,7.67,True,True
P04_117_60,3.5900000000000034,True,True
P04_117_61,0.5,True,True
P04_117_62,0.6100000000000136,True,True
P04_117_63,5.8799999999999955,True,True
P04_117_64,0.8199999999999932,True,True
P04_117_65,0.5,True,True
P04_117_66,1.3900000000000148,True,True
P04_117_67,3.2600000000000193,True,True
P04_117_68,2.3600000000000136,True,True
P04_117_69,1.460000000000008,True,True
P04_117_7,1.5,True,True
P04_117_70,1.7700000000000102,True,True
P04_117_71,2.469999999999999,True,True
P04_117_72,1.6299999999999955,True,True
P04_117_73,2.6200000000000045,True,True
P04_117_74,0.5600000000000023,True,True
P04_117_75,0.9400000000000261,True,True
P04_117_76,3.7600000000000193,True,True
P04_117_77,9.829999999999984,True,True
P04_117_78,1.8900000000000148,True,True
P04_117_79,1.1099999999999852,True,True
P04_117_8,2.6999999999999993,True,True
P04_117_80,1.1900000000000261,True,True
P04_117_81,0.6400000000000148,True,True
P04_117_82,0.7099999999999795,True,True
P04_117_83,1.0599999999999739,True,True
P04_117_84,1.4799999999999898,True,True
P04_117_85,0.9000000000000057,True,True
P04_117_86,0.4900000000000091,True,True
P04_117_87,1.1900000000000261,True,True
P04_117_88,0.8899999999999864,True,True
P04_117_89,2.9099999999999966,True,True
P04_117_9,1.0199999999999996,True,True
P04_117_90,0.5199999999999818,True,True
P04_117_91,0.5500000000000114,True,True
P04_117_92,0.6500000000000057,True,True
P04_117_93,1.009999999999991,True,True
P04_117_94,0.6599999999999966,True,True
P04_117_95,0.6999999999999886,True,True
P04_117_96,1.240000000000009,True,True
P04_117_97,0.5700000000000216,True,True
P04_117_98,3.75,True,True
P04_117_99,0.6999999999999886,True,True
P04_118_0,0.8899999999999997,True,True
P04_118_1,2.7199999999999998,True,True
P04_118_10,1.3500000000000014,True,True
P04_118_11,1.25,True,True
P04_118_12,1.8699999999999974,True,True
P04_118_13,0.5,True,True
P04_118_14,1.8600000000000065,True,True
P04_118_15,1.1599999999999966,True,True
P04_118_16,5.649999999999999,True,True
P04_118_17,0.6299999999999955,True,True
P04_118_18,1.5,True,True
P04_118_19,0.30000000000000426,True,True
P04_118_2,0.40000000000000036,True,True
P04_118_20,0.519999999999996,True,True
P04_118_21,0.519999999999996,True,True
P04_118_22,1.2899999999999991,True,True
P04_118_23,1.2999999999999972,True,True
P04_118_24,1.0100000000000051,True,True
P04_118_25,1.4200000000000017,True,True
P04_118_26,0.6900000000000048,True,True
P04_118_27,1.5500000000000043,True,True
P04_118_28,16.16000000000001,True,True
P04_118_29,1.6500000000000057,True,True
P04_118_3,2.000000000000001,True,True
P04_118_30,15.170000000000002,True,True
P04_118_31,0.769999999999996,True,True
P04_118_32,1.4899999999999949,True,True
P04_118_33,2.1099999999999994,True,True
P04_118_34,1.1800000000000068,True,True
P04_118_35,1.539999999999992,True,True
P04_118_36,0.6300000000000097,True,True
P04_118_37,1.2000000000000028,True,True
P04_118_38,0.6999999999999886,True,True
P04_118_39,4.280000000000001,True,True
P04_118_4,1.9000000000000004,True,True
P04_118_40,1.6000000000000085,True,True
P04_118_41,5.699999999999989,True,True
P04_118_42,2.1000000000000085,True,True
P04_118_43,1.8499999999999943,True,True
P04_118_44,1.5500000000000114,True,True
P04_118_45,2.7299999999999898,True,True
P04_118_46,1.730000000000004,True,True
P04_118_47,0.7799999999999869,True,True
P04_118_48,2.2099999999999937,True,True
P04_118_49,10.730000000000004,True,True
P04_118_5,0.8399999999999999,True,True
P04_118_50,4.540000000000006,True,True
P04_118_51,8.699999999999989,True,True
P04_118_52,1.4300000000000068,True,True
P04_118_53,4.039999999999992,True,True
P04_118_54,1.6599999999999966,True,True
P04_118_6,3.5,True,True
P04_118_8,3.919999999999998,True,True
P04_118_9,1.5,True,True
P04_119_0,1.1600000000000001,True,True
P04_119_1,0.6199999999999997,True,True
P04_119_10,7.039999999999999,True,True
P04_119_100,1.0,True,True
P04_119_101,5.259999999999991,True,True
P04_119_102,0.75,True,True
P04_119_103,2.7900000000000205,True,True
P04_119_104,0.8700000000000045,True,True
P04_119_105,0.5600000000000023,True,True
P04_119_106,0.75,True,True
P04_119_107,0.7300000000000182,True,True
P04_119_108,2.1999999999999886,True,True
P04_119_109,2.6100000000000136,True,True
P04_119_11,0.75,True,True
P04_119_110,1.8600000000000136,True,True
P04_119_111,4.319999999999993,True,True
P04_119_112,0.589999999999975,True,True
P04_119_113,1.1999999999999886,True,True
P04_119_114,0.7599999999999909,True,True
P04_119_115,0.8299999999999841,True,True
P04_119_116,0.8600000000000136,True,True
P04_119_117,0.7199999999999704,True,True
P04_119_118,1.1000000000000227,True,True
P04_119_119,0.46999999999997044,True,True
P04_119_12,0.7000000000000028,True,True
P04_119_120,3.6399999999999864,True,True
P04_119_121,1.9499999999999886,True,True
P04_119_122,1.0499999999999545,True,True
P04_119_123,3.3000000000000114,True,True
P04_119_124,3.849999999999966,True,True
P04_119_125,0.2799999999999727,True,True
P04_119_126,0.5800000000000409,True,True
P04_119_127,1.75,True,True
P04_119_128,0.6899999999999977,True,True
P04_119_129,0.9200000000000159,True,True
P04_119_13,23.560000000000002,True,True
P04_119_130,3.0500000000000114,True,True
P04_119_131,1.349999999999966,True,True
P04_119_132,11.569999999999993,True,True
P04_119_133,2.9500000000000455,True,True
P04_119_134,0.8700000000000045,True,True
P04_119_135,0.6499999999999773,True,True
P04_119_136,1.6399999999999864,True,True
P04_119_137,2.6000000000000227,True,True
P04_119_138,0.8000000000000114,True,True
P04_119_139,1.9599999999999795,True,True
P04_119_14,0.8499999999999943,True,True
P04_119_140,0.8600000000000136,True,True
P04_119_141,1.5199999999999818,True,True
P04_119_142,2.150000000000034,True,True
P04_119_143,2.849999999999966,True,True
P04_119_144,1.5200000000000387,True,True
P04_119_145,1.6800000000000068,True,True
P04_119_146,1.920000000000016,True,True
P04_119_147,0.6399999999999864,True,True
P04_119_148,7.0499999999999545,True,True
P04_119_149,4.430000000000007,True,True
P04_119_15,1.8700000000000045,True,True
P04_119_150,3.0500000000000114,True,True
P04_119_151,0.5199999999999818,True,True
P04_119_152,1.4399999999999977,True,True
P04_119_153,0.5499999999999545,True,True
P04_119_154,1.329999999999984,True,True
P04_119_155,0.8000000000000114,True,True
P04_119_156,3.170000000000016,True,True
P04_119_157,5.289999999999964,True,True
P04_119_158,6.770000000000039,True,True
P04_119_159,7.919999999999959,True,True
P04_119_16,3.0,True,True
P04_119_160,3.75,True,True
P04_119_161,4.17999999999995,True,True
P04_119_162,1.6599999999999682,True,True
P04_119_163,1.3700000000000045,True,True
P04_119_164,2.659999999999968,True,True
P04_119_165,1.7800000000000296,True,True
P04_119_166,1.3000000000000114,True,True
P04_119_167,1.2099999999999795,True,True
P04_119_168,2.0500000000000114,True,True
P04_119_169,4.909999999999968,True,True
P04_119_17,0.8499999999999943,True,True
P04_119_170,1.5100000000000477,True,True
P04_119_171,0.8799999999999955,True,True
P04_119_172,2.1899999999999977,True,True
P04_119_173,1.6899999999999977,True,True
P04_119_174,0.5099999999999909,True,True
P04_119_175,0.910000000000025,True,True
P04_119_176,1.1100000000000136,True,True
P04_119_177,1.1100000000000136,True,True
P04_119_178,0.5400000000000205,True,True
P04_119_179,0.8799999999999955,True,True
P04_119_18,1.5,True,True
P04_119_180,3.090000000000032,True,True
P04_119_181,1.3000000000000114,True,True
P04_119_182,0.5900000000000318,True,True
P04_119_183,2.560000000000059,True,True
P04_119_184,0.5999999999999659,True,True
P04_119_185,0.5300000000000296,True,True
P04_119_186,9.260000000000048,True,True
P04_119_187,1.3600000000000136,True,True
P04_119_188,1.4600000000000364,True,True
P04_119_189,0.9000000000000341,True,True
P04_119_19,1.529999999999987,True,True
P04_119_190,0.8299999999999841,True,True
P04_119_191,0.75,True,True
P04_119_192,0.4000000000000341,True,True
P04_119_193,1.5299999999999727,True,True
P04_119_194,0.8100000000000023,True,True
P04_119_195,0.8699999999999477,True,True
P04_119_196,3.4500000000000455,True,True
P04_119_197,1.4099999999999682,True,True
P04_119_198,0.8700000000000045,True,True
P04_119_199,0.9200000000000159,True,True
P04_119_2,3.1,True,True
P04_119_20,27.97,True,True
P04_119_200,3.6899999999999977,True,True
P04_119_201,0.8000000000000114,True,True
P04_119_202,0.8600000000000136,True,True
P04_119_203,1.4700000000000273,True,True
P04_119_204,1.07000000000005,True,True
P04_119_205,1.0199999999999818,True,True
P04_119_206,2.3199999999999363,True,True
P04_119_207,0.4900000000000091,True,True
P04_119_208,1.3700000000000045,True,True
P04_119_209,5.539999999999964,True,True
P04_119_21,2.5200000000000102,True,True
P04_119_210,3.230000000000018,True,True
P04_119_211,5.220000000000027,True,True
P04_119_212,2.6200000000000045,True,True
P04_119_213,7.080000000000041,True,True
P04_119_214,1.2899999999999636,True,True
P04_119_215,2.169999999999959,True,True
P04_119_216,1.75,True,True
P04_119_217,1.0900000000000318,True,True
P04_119_218,0.8399999999999181,True,True
P04_119_219,0.75,True,True
P04_119_22,1.0799999999999983,True,True
P04_119_220,0.6800000000000637,True,True
P04_119_221,1.0699999999999363,True,True
P04_119_222,1.25,True,True
P04_119_223,0.849999999999909,True,True
P04_119_224,2.089999999999918,True,True
P04_119_225,1.0,True,True
P04_119_226,0.7599999999999909,True,True
P04_119_227,0.8500000000000227,True,True
P04_119_228,2.949999999999932,True,True
P04_119_229,3.330000000000041,True,True
P04_119_23,3.210000000000008,True,True
P04_119_230,4.2000000000000455,True,True
P04_119_231,0.8099999999999454,True,True
P04_119_232,16.25999999999999,True,True
P04_119_233,2.409999999999968,True,True
P04_119_234,1.6899999999999409,True,True
P04_119_235,5.830000000000041,True,True
P04_119_236,6.260000000000105,True,True
P04_119_237,7.75,True,True
P04_119_238,5.9500000000000455,True,True
P04_119_239,4.75,True,True
P04_119_24,7.5,True,True
P04_119_240,4.210000000000036,True,True
P04_119_241,2.5,True,True
P04_119_242,0.7099999999999227,True,True
P04_119_243,1.3000000000000682,True,True
P04_119_244,1.8999999999999773,True,True
P04_119_245,0.6699999999999591,True,True
P04_119_246,1.5900000000000318,True,True
P04_119_247,1.8700000000000045,True,True
P04_119_248,4.990000000000009,True,True
P04_119_249,2.1299999999999955,True,True
P04_119_25,3.410000000000011,True,True
P04_119_250,2.009999999999991,True,True
P04_119_251,2.1100000000000136,True,True
P04_119_252,0.9200000000000728,True,True
P04_119_253,6.25,True,True
P04_119_254,0.4800000000000182,True,True
P04_119_255,2.4699999999999136,True,True
P04_119_256,5.169999999999959,True,True
P04_119_257,2.0200000000000955,True,True
P04_119_258,2.0,True,True
P04_119_259,1.2200000000000273,True,True
P04_119_26,1.8799999999999955,True,True
P04_119_260,26.99000000000001,True,True
P04_119_261,1.8700000000000045,True,True
P04_119_262,0.6200000000000045,True,True
P04_119_263,2.980000000000018,True,True
P04_119_264,1.2999999999999545,True,True
P04_119_265,4.480000000000018,True,True
P04_119_266,0.5699999999999363,True,True
P04_119_267,1.0199999999999818,True,True
P04_119_268,34.690000000000055,True,True
P04_119_269,1.9099999999999682,True,True
P04_119_27,2.259999999999991,True,True
P04_119_270,5.019999999999982,True,True
P04_119_271,0.4500000000000455,True,True
P04_119_272,3.0,True,True
P04_119_273,8.32000000000005,True,True
P04_119_274,3.6800000000000637,True,True
P04_119_275,1.6899999999999409,True,True
P04_119_276,3.840000000000032,True,True
P04_119_277,1.0,True,True
P04_119_278,0.7599999999999909,True,True
P04_119_28,0.7700000000000102,True,True
P04_119_280,0.9800000000000182,True,True
P04_119_281,4.490000000000009,True,True
P04_119_282,1.8599999999999,True,True
P04_119_283,2.1200000000000045,True,True
P04_119_284,1.4700000000000273,True,True
P04_119_286,1.3700000000000045,True,True
P04_119_287,13.219999999999914,True,True
P04_119_288,1.0399999999999636,True,True
P04_119_289,2.5399999999999636,True,True
P04_119_29,1.5,True,True
P04_119_3,1.87,True,True
P04_119_30,2.450000000000017,True,True
P04_119_31,0.7800000000000011,True,True
P04_119_32,0.8499999999999943,True,True
P04_119_33,6.0,True,True
P04_119_34,1.5999999999999943,True,True
P04_119_35,1.1599999999999966,True,True
P04_119_36,0.5999999999999943,True,True
P04_119_37,0.5,True,True
P04_119_38,2.289999999999992,True,True
P04_119_39,1.25,True,True
P04_119_4,4.92,True,True
P04_119_40,1.6800000000000068,True,True
P04_119_41,1.3499999999999943,True,True
P04_119_42,0.9199999999999875,True,True
P04_119_43,1.460000000000008,True,True
P04_119_44,1.1099999999999852,True,True
P04_119_45,1.4800000000000182,True,True
P04_119_46,1.289999999999992,True,True
P04_119_47,0.8799999999999955,True,True
P04_119_48,2.0600000000000023,True,True
P04_119_49,1.460000000000008,True,True
P04_119_5,2.84,True,True
P04_119_50,1.9799999999999898,True,True
P04_119_51,0.38999999999998636,True,True
P04_119_52,0.5699999999999932,True,True
P04_119_53,0.8000000000000114,True,True
P04_119_54,0.549999999999983,True,True
P04_119_55,2.0500000000000114,True,True
P04_119_56,1.2199999999999989,True,True
P04_119_57,0.5400000000000205,True,True
P04_119_58,1.4899999999999807,True,True
P04_119_59,1.0,True,True
P04_119_6,11.48,True,True
P04_119_60,4.780000000000001,True,True
P04_119_61,0.6599999999999966,True,True
P04_119_62,1.0,True,True
P04_119_63,1.1300000000000239,True,True
P04_119_64,5.950000000000017,True,True
P04_119_65,1.6399999999999864,True,True
P04_119_66,3.579999999999984,True,True
P04_119_67,1.200000000000017,True,True
P04_119_68,0.8899999999999864,True,True
P04_119_69,1.3900000000000148,True,True
P04_119_7,1.4299999999999997,True,True
P04_119_70,2.420000000000016,True,True
P04_119_71,0.75,True,True
P04_119_72,1.4099999999999966,True,True
P04_119_73,1.0,True,True
P04_119_74,1.4000000000000057,True,True
P04_119_75,3.1699999999999875,True,True
P04_119_76,2.0600000000000023,True,True
P04_119_77,2.569999999999993,True,True
P04_119_78,1.5,True,True
P04_119_79,1.509999999999991,True,True
P04_119_8,12.719999999999999,True,True
P04_119_80,0.8499999999999943,True,True
P04_119_81,1.25,True,True
P04_119_82,2.2299999999999898,True,True
P04_119_83,0.75,True,True
P04_119_84,1.3000000000000114,True,True
P04_119_85,1.1599999999999966,True,True
P04_119_86,0.7700000000000102,True,True
P04_119_87,1.049999999999983,True,True
P04_119_88,1.3199999999999932,True,True
P04_119_89,0.9899999999999807,True,True
P04_119_9,1.5,True,True
P04_119_90,3.1200000000000045,True,True
P04_119_91,0.8099999999999454,True,True
P04_119_92,0.6200000000000045,True,True
P04_119_93,4.109999999999957,True,True
P04_119_94,1.0400000000000205,True,True
P04_119_95,11.989999999999952,True,True
P04_119_96,1.2800000000000296,True,True
P04_119_97,0.6399999999999864,True,True
P04_119_98,0.8799999999999955,True,True
P04_119_99,0.5099999999999909,True,True
P04_11_0,5.11,True,True
P04_11_1,1.08,True,True
P04_11_10,14.5,True,True
P04_11_11,1.6100000000000136,True,True
P04_11_12,0.9399999999999977,True,True
P04_11_13,8.75,True,True
P04_11_14,2.539999999999992,True,True
P04_11_15,2.4799999999999898,True,True
P04_11_16,1.0,True,True
P04_11_17,1.829999999999984,True,True
P04_11_18,2.8000000000000114,True,True
P04_11_19,10.780000000000001,True,True
P04_11_2,5.630000000000001,True,True
P04_11_20,21.97,True,True
P04_11_21,3.4199999999999875,True,True
P04_11_22,3.75,True,True
P04_11_23,3.0500000000000114,True,True
P04_11_24,1.8199999999999932,True,True
P04_11_3,2.1900000000000013,True,True
P04_11_4,2.7900000000000027,True,True
P04_11_5,7.5,True,True
P04_11_6,3.299999999999997,True,True
P04_11_7,9.43,True,True
P04_11_8,47.46,True,True
P04_11_9,51.28,True,True
P04_120_0,0.6500000000000001,True,True
P04_120_1,6.04,True,True
P04_120_10,22.839999999999996,True,True
P04_120_100,1.8899999999999864,True,True
P04_120_101,0.8199999999999932,True,True
P04_120_102,2.1200000000000045,True,True
P04_120_103,0.6800000000000637,True,True
P04_120_104,0.5699999999999932,True,True
P04_120_105,2.079999999999984,True,True
P04_120_106,2.579999999999984,True,True
P04_120_107,4.099999999999966,True,True
P04_120_108,0.5300000000000296,True,True
P04_120_109,3.1100000000000136,True,True
P04_120_11,4.649999999999999,True,True
P04_120_110,4.0,True,True
P04_120_111,0.30000000000001137,True,True
P04_120_112,0.75,True,True
P04_120_113,1.2200000000000273,True,True
P04_120_114,11.370000000000005,True,True
P04_120_115,1.490000000000009,True,True
P04_120_116,0.5099999999999909,True,True
P04_120_117,5.399999999999977,True,True
P04_120_118,0.8000000000000114,True,True
P04_120_119,2.9500000000000455,True,True
P04_120_12,0.5600000000000023,True,True
P04_120_120,0.5300000000000296,True,True
P04_120_121,0.8899999999999864,True,True
P04_120_122,1.599999999999966,True,True
P04_120_123,2.6000000000000227,True,True
P04_120_124,0.6800000000000068,True,True
P04_120_125,1.2000000000000455,True,True
P04_120_126,2.7899999999999636,True,True
P04_120_127,0.9800000000000182,True,True
P04_120_128,1.1800000000000068,True,True
P04_120_129,1.6899999999999977,True,True
P04_120_13,1.6099999999999994,True,True
P04_120_130,1.75,True,True
P04_120_131,0.9800000000000182,True,True
P04_120_132,0.6700000000000159,True,True
P04_120_133,2.3000000000000114,True,True
P04_120_134,1.25,True,True
P04_120_135,0.7899999999999636,True,True
P04_120_136,1.7200000000000273,True,True
P04_120_137,1.1000000000000227,True,True
P04_120_138,2.5299999999999727,True,True
P04_120_139,1.1999999999999886,True,True
P04_120_14,7.759999999999998,True,True
P04_120_140,0.92999999999995,True,True
P04_120_141,0.5399999999999636,True,True
P04_120_142,0.6399999999999864,True,True
P04_120_143,0.6000000000000227,True,True
P04_120_144,2.3699999999999477,True,True
P04_120_145,5.7099999999999795,True,True
P04_120_146,1.6399999999999864,True,True
P04_120_147,2.6399999999999864,True,True
P04_120_148,0.7900000000000205,True,True
P04_120_149,1.2199999999999704,True,True
P04_120_15,2.3599999999999994,True,True
P04_120_150,1.25,True,True
P04_120_151,1.3100000000000023,True,True
P04_120_152,1.25,True,True
P04_120_153,0.38999999999998636,True,True
P04_120_154,1.0699999999999932,True,True
P04_120_155,1.660000000000025,True,True
P04_120_156,4.2900000000000205,True,True
P04_120_157,2.170000000000016,True,True
P04_120_158,1.079999999999984,True,True
P04_120_159,1.3199999999999932,True,True
P04_120_16,2.6899999999999977,True,True
P04_120_160,1.25,True,True
P04_120_161,1.1999999999999886,True,True
P04_120_162,1.2399999999999523,True,True
P04_120_163,1.7300000000000182,True,True
P04_120_164,4.110000000000014,True,True
P04_120_165,2.9799999999999613,True,True
P04_120_166,0.6299999999999955,True,True
P04_120_167,1.3899999999999864,True,True
P04_120_168,0.9799999999999613,True,True
